class,path,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
downdog,DATASET/TRAIN/downdog\00000.jpg,0.511189341545105,0.72754967212677,-0.07637256383895874,0.9990870952606201,0.49425387382507324,0.7508007287979126,-0.11590323597192764,0.9995253086090088,0.49087589979171753,0.7501216530799866,-0.11591484397649765,0.9995781779289246,0.48738712072372437,0.7491044998168945,-0.11597727239131927,0.9995492100715637,0.4949703812599182,0.7512331604957581,-0.056976210325956345,0.9995586276054382,0.49201783537864685,0.7509078979492188,-0.056906502693891525,0.999560534954071,0.48876434564590454,0.7503184080123901,-0.05679161101579666,0.9994822144508362,0.4672040343284607,0.7239615321159363,-0.23151178658008575,0.9994420409202576,0.4675711989402771,0.722463846206665,0.0417049378156662,0.9991893172264099,0.5077933669090271,0.6983000040054321,-0.11052896827459335,0.9988499879837036,0.5103403329849243,0.7003657817840576,-0.031464286148548126,0.9985061287879944,0.456657350063324,0.5991505980491638,-0.2908196747303009,0.9988137483596802,0.4632415175437927,0.5939012765884399,0.15654577314853668,0.9946112632751465,0.36995258927345276,0.7880321145057678,-0.5454668998718262,0.9935413599014282,0.38153016567230225,0.7586770057678223,0.2683860659599304,0.17850418388843536,0.2531549334526062,0.9273087978363037,-0.5440823435783386,0.9810891151428223,0.2856927216053009,0.8700433373451233,0.02077481336891651,0.4220481216907501,0.2167527675628662,0.939477801322937,-0.6115091443061829,0.9708362817764282,0.2479739487171173,0.8821268677711487,0.011715905740857124,0.6094927787780762,0.21423006057739258,0.9301840662956238,-0.5630468130111694,0.9646039605140686,0.24362099170684814,0.8860585689544678,-0.052692901343107224,0.6236525177955627,0.2255554497241974,0.9260618686676025,-0.5264618396759033,0.9475334286689758,0.25535228848457336,0.8830010890960693,-0.010586763732135296,0.6165503263473511,0.6724122762680054,0.25653257966041565,-0.18217474222183228,0.9962329268455505,0.6637002825737,0.2644937038421631,0.18281039595603943,0.9931643605232239,0.7754223346710205,0.5326862931251526,-0.13475771248340607,0.9789155125617981,0.7659294605255127,0.5412855744361877,0.21247033774852753,0.2193368673324585,0.8683149218559265,0.848267674446106,-0.08028994500637054,0.9880487322807312,0.8530370593070984,0.8295972347259521,0.34365949034690857,0.4471874237060547,0.8984020948410034,0.8932202458381653,-0.08654940873384476,0.9885092377662659,0.8799745440483093,0.8783388137817383,0.3497413992881775,0.5728698968887329,0.7890832424163818,0.9206806421279907,-0.2548810541629791,0.9813001751899719,0.7759261131286621,0.9025596380233765,0.24764437973499298,0.5845258235931396
downdog,DATASET/TRAIN/downdog\00001.jpg,0.5680218935012817,0.7863790392875671,-0.04442490264773369,0.9996547698974609,0.5816547870635986,0.7946435809135437,-0.024105196818709373,0.9996902942657471,0.5825912356376648,0.7934882044792175,-0.02419261448085308,0.9997387528419495,0.5837435126304626,0.7919737696647644,-0.02418644167482853,0.9996999502182007,0.5836285352706909,0.7924740314483643,-0.06980593502521515,0.9995405673980713,0.5859439969062805,0.790095329284668,-0.06994052976369858,0.9995959401130676,0.5886732339859009,0.7873438596725464,-0.06988582015037537,0.9995680451393127,0.5964574217796326,0.7587432861328125,0.07866504788398743,0.9995492100715637,0.5991799831390381,0.7587246894836426,-0.13235272467136383,0.9996256828308105,0.5633910894393921,0.7625749111175537,-0.0002180105948355049,0.9993187189102173,0.5656901597976685,0.7585045099258423,-0.06200460344552994,0.9993864297866821,0.587167501449585,0.6469361782073975,0.16915592551231384,0.9966555833816528,0.6015087962150574,0.6405536532402039,-0.19380493462085724,0.99931800365448,0.6590111255645752,0.7760446071624756,0.2470330446958542,0.1390676349401474,0.6836158037185669,0.7789599895477295,-0.3891218304634094,0.9969923496246338,0.7558392286300659,0.8547114133834839,0.013100448064506054,0.34668686985969543,0.7831593155860901,0.8806051015853882,-0.36033791303634644,0.994471549987793,0.781667172908783,0.8526850938796997,0.0016340732108801603,0.5959041118621826,0.813245415687561,0.893436074256897,-0.39979398250579834,0.9871348738670349,0.7829310894012451,0.8576102256774902,-0.039689239114522934,0.6110347509384155,0.816434383392334,0.8884905576705933,-0.3725358247756958,0.9810414910316467,0.7714044451713562,0.8566054105758667,-0.009995833039283752,0.5980246663093567,0.8059066534042358,0.8834577202796936,-0.3478783667087555,0.971724271774292,0.4157975912094116,0.3590419888496399,0.15826183557510376,0.9933555126190186,0.41101184487342834,0.3338722884654999,-0.15759754180908203,0.9971569776535034,0.3049606382846832,0.5876035094261169,0.1445755660533905,0.14641714096069336,0.30179375410079956,0.5906342267990112,-0.15469953417778015,0.9959281086921692,0.18964503705501556,0.8184832334518433,0.1744280755519867,0.32353806495666504,0.18085512518882751,0.8259834051132202,-0.13358721137046814,0.9938074946403503,0.15802809596061707,0.8624501824378967,0.16898532211780548,0.5205514430999756,0.1477648913860321,0.8726338148117065,-0.1428336352109909,0.9964961409568787,0.24838706851005554,0.9028854966163635,0.07210149616003036,0.6385260820388794,0.23805241286754608,0.9100981950759888,-0.2748672068119049,0.9925692677497864
downdog,DATASET/TRAIN/downdog\00002.jpg,0.6089020371437073,0.736586332321167,-0.031491685658693314,0.9997701048851013,0.6290580630302429,0.7408101558685303,-0.005169052630662918,0.9997709393501282,0.6309334635734558,0.738169252872467,-0.005197087302803993,0.9997919201850891,0.6333088278770447,0.7348332405090332,-0.005156673491001129,0.9997547268867493,0.6306636929512024,0.7388306260108948,-0.07359670847654343,0.9997132420539856,0.6335020065307617,0.7353132367134094,-0.07376596331596375,0.9997437596321106,0.6366288661956787,0.7312096357345581,-0.07373858243227005,0.9997373223304749,0.6485466361045837,0.6962898373603821,0.12430547922849655,0.9995185136795044,0.6473655104637146,0.6975126266479492,-0.19148680567741394,0.9997135996818542,0.6027336716651917,0.7107747197151184,0.02514261193573475,0.9995062351226807,0.6056541204452515,0.709072470664978,-0.06716106832027435,0.9995365142822266,0.6329582929611206,0.5895631313323975,0.27601322531700134,0.9983015060424805,0.6238893270492554,0.611407995223999,-0.3026485741138458,0.9997490048408508,0.7110886573791504,0.7345481514930725,0.42632246017456055,0.22022251784801483,0.7076332569122314,0.7709366679191589,-0.5676365494728088,0.9975722432136536,0.8125057220458984,0.8536689877510071,0.12494327127933502,0.5373029708862305,0.8358869552612305,0.9274323582649231,-0.5293194651603699,0.9976727366447449,0.8520264625549316,0.8565660119056702,0.12351569533348083,0.7326191663742065,0.876876950263977,0.9420287609100342,-0.5914000868797302,0.9942208528518677,0.857253909111023,0.8668204545974731,0.05722726508975029,0.7445050477981567,0.8835018873214722,0.9319285154342651,-0.5410676598548889,0.991710364818573,0.8434259295463562,0.8660812377929688,0.09097321331501007,0.7316904067993164,0.8704227805137634,0.9259239435195923,-0.5073200464248657,0.986291229724884,0.39532235264778137,0.2802700400352478,0.23042741417884827,0.9967639446258545,0.38604262471199036,0.2824278175830841,-0.2297661155462265,0.9984853863716125,0.2500104308128357,0.5339394211769104,0.25227227807044983,0.16087672114372253,0.23774488270282745,0.5428192615509033,-0.19757705926895142,0.9936996698379517,0.11390766501426697,0.8154356479644775,0.3425070345401764,0.3910689055919647,0.09725320339202881,0.8444076180458069,-0.137738898396492,0.9947392344474792,0.07401478290557861,0.8653337359428406,0.34022554755210876,0.5904250741004944,0.05988791212439537,0.8838712573051453,-0.1467265635728836,0.9963898062705994,0.2124863862991333,0.9090147614479065,0.21578043699264526,0.6761392951011658,0.20175807178020477,0.9235296845436096,-0.32009702920913696,0.9934691190719604
downdog,DATASET/TRAIN/downdog\00003.jpg,0.5419842600822449,0.7581086158752441,-0.09646866470575333,0.9999040365219116,0.5616168975830078,0.7689913511276245,-0.07401666790246964,0.9998961687088013,0.5642484426498413,0.7675899267196655,-0.07396311312913895,0.9999182224273682,0.5670692920684814,0.7658270001411438,-0.07382579892873764,0.9998807907104492,0.5627015233039856,0.7690099477767944,-0.1354023516178131,0.9998657703399658,0.5658308863639832,0.7678172588348389,-0.13551221787929535,0.9998936653137207,0.5691314935684204,0.7662771344184875,-0.1353946477174759,0.9998581409454346,0.5907086133956909,0.7373412847518921,0.04447134584188461,0.9998032450675964,0.5876156091690063,0.7406854629516602,-0.24109698832035065,0.9998975992202759,0.5436121225357056,0.7301774024963379,-0.04361962154507637,0.9997532963752747,0.5454801321029663,0.7300339937210083,-0.1265917867422104,0.9997969269752502,0.6020513772964478,0.619516134262085,0.1610294133424759,0.9986361861228943,0.5934233665466309,0.6299288868904114,-0.2817811071872711,0.9994766116142273,0.6932462453842163,0.7573521137237549,0.2953272759914398,0.20250080525875092,0.6973039507865906,0.7751914858818054,-0.5169434547424316,0.9984912872314453,0.7888716459274292,0.8500314950942993,0.03518027067184448,0.5590993762016296,0.8072894215583801,0.8971719741821289,-0.4832325577735901,0.9984675049781799,0.8245202302932739,0.8517370820045471,0.03142957389354706,0.8115717768669128,0.8421022891998291,0.9080244302749634,-0.5356197357177734,0.9949789643287659,0.8283549547195435,0.8637848496437073,-0.025245022028684616,0.8214426040649414,0.8485279083251953,0.9062421321868896,-0.49185702204704285,0.9917952418327332,0.8142040967941284,0.8617760539054871,0.006640051491558552,0.8070507049560547,0.8380709290504456,0.9033442735671997,-0.4647945463657379,0.9855154752731323,0.4251755177974701,0.29207146167755127,0.19130201637744904,0.994686484336853,0.4122771918773651,0.2770274877548218,-0.19085374474525452,0.9966686367988586,0.30531832575798035,0.5540311336517334,0.2579866051673889,0.17704680562019348,0.2918773591518402,0.5558226108551025,-0.12151205539703369,0.9963507652282715,0.20542626082897186,0.786338746547699,0.39621230959892273,0.5006585121154785,0.18509015440940857,0.8090476989746094,-0.026860615238547325,0.9968576431274414,0.1754203736782074,0.8350507020950317,0.400823712348938,0.6948364973068237,0.15241584181785583,0.8468093872070312,-0.0311286561191082,0.9979191422462463,0.2763102352619171,0.8799520134925842,0.28613921999931335,0.8327180743217468,0.26251688599586487,0.8868054747581482,-0.19168205559253693,0.9963273406028748
downdog,DATASET/TRAIN/downdog\00004.jpg,0.36090290546417236,0.7003875970840454,-0.03378567472100258,0.9978571534156799,0.34038323163986206,0.7116775512695312,-0.07643823325634003,0.9987266659736633,0.3375345468521118,0.7087889909744263,-0.07642465829849243,0.998836100101471,0.3347715735435486,0.7055116891860962,-0.07647380977869034,0.9988441467285156,0.34079962968826294,0.711237907409668,-0.013612300157546997,0.9988715052604675,0.33808785676956177,0.7082722187042236,-0.01359495148062706,0.9988633394241333,0.3351849913597107,0.7049574851989746,-0.013570398092269897,0.9987552165985107,0.31698548793792725,0.664094865322113,-0.19775396585464478,0.9982783794403076,0.3173975348472595,0.6618201732635498,0.09340591728687286,0.9981038570404053,0.3628388047218323,0.6659261584281921,-0.06850932538509369,0.9961909055709839,0.36453676223754883,0.6665976643562317,0.01592550426721573,0.9958475232124329,0.3289106786251068,0.5383496284484863,-0.28976428508758545,0.9978981018066406,0.3273991048336029,0.5266493558883667,0.23781488835811615,0.9930807948112488,0.2461557537317276,0.7471110820770264,-0.5520489811897278,0.9908247590065002,0.25302034616470337,0.7029317617416382,0.35945644974708557,0.17342214286327362,0.1428515613079071,0.8945135474205017,-0.519684374332428,0.9771757125854492,0.16969960927963257,0.8412643074989319,0.11105036735534668,0.4451847970485687,0.10535919666290283,0.9168002009391785,-0.5904732942581177,0.9656119346618652,0.13450396060943604,0.8673583269119263,0.1147039532661438,0.6217767000198364,0.09859916567802429,0.9037715196609497,-0.5281399488449097,0.95747971534729,0.13126713037490845,0.8713479042053223,0.04495445266366005,0.6329702734947205,0.11040840297937393,0.8985029458999634,-0.49605587124824524,0.9390931129455566,0.14329203963279724,0.8663362860679626,0.0784984901547432,0.634223997592926,0.5717673897743225,0.14629454910755157,-0.21060414612293243,0.9971967935562134,0.5575488209724426,0.16440081596374512,0.21127833425998688,0.9954373240470886,0.7112426161766052,0.4614298641681671,-0.16575226187705994,0.9763460159301758,0.6844807267189026,0.4789348542690277,0.2573198676109314,0.21178746223449707,0.8322505950927734,0.8137183785438538,-0.10788707435131073,0.9820986986160278,0.810145914554596,0.7853244543075562,0.36005574464797974,0.33381712436676025,0.8794026970863342,0.8680022954940796,-0.11278658360242844,0.983017086982727,0.8498674631118774,0.8414052724838257,0.36482006311416626,0.4687967598438263,0.7451527118682861,0.924357533454895,-0.27463504672050476,0.9751205444335938,0.7244626879692078,0.9127387404441833,0.2726118266582489,0.47717443108558655
downdog,DATASET/TRAIN/downdog\00005.jpg,0.243586003780365,0.6611086130142212,-0.03924378752708435,0.9990409016609192,0.23048914968967438,0.6682523488998413,-0.07070059329271317,0.9994385838508606,0.22884458303451538,0.666475772857666,-0.07073494046926498,0.9994949102401733,0.22720803320407867,0.6644954681396484,-0.07078108936548233,0.9994938373565674,0.23076963424682617,0.6687073707580566,-0.02617146633565426,0.9994863271713257,0.22929249703884125,0.6674846410751343,-0.026124458760023117,0.9994596838951111,0.22769904136657715,0.6660586595535278,-0.026058413088321686,0.9993701577186584,0.21760499477386475,0.6405133008956909,-0.1588469296693802,0.9993008375167847,0.2175142765045166,0.6417077779769897,0.047962214797735214,0.9990445971488953,0.24553489685058594,0.6432002782821655,-0.06384088099002838,0.998377799987793,0.2469804286956787,0.6443592309951782,-0.003995297476649284,0.9979938268661499,0.22407254576683044,0.5741387009620667,-0.22216640412807465,0.9985021352767944,0.2259051501750946,0.5605130791664124,0.1532038003206253,0.9948556423187256,0.1773352324962616,0.7077569365501404,-0.4192085862159729,0.9941858053207397,0.17944826185703278,0.6827176809310913,0.25230279564857483,0.17398549616336823,0.11238348484039307,0.8451166152954102,-0.396510511636734,0.9866316914558411,0.12933799624443054,0.7935967445373535,0.07254903018474579,0.4657042622566223,0.08894351124763489,0.8545436859130859,-0.4478786587715149,0.9793819189071655,0.10701645165681839,0.8005642890930176,0.07230415940284729,0.6465714573860168,0.08492958545684814,0.8490817546844482,-0.40256568789482117,0.9750930070877075,0.10711625218391418,0.8052645325660706,0.018690194934606552,0.6621509790420532,0.09379950165748596,0.8465203046798706,-0.3791225850582123,0.9617776274681091,0.11545124650001526,0.8059213161468506,0.047276709228754044,0.6544957160949707,0.4197334945201874,0.35139521956443787,-0.14038324356079102,0.997735857963562,0.4059525430202484,0.35156163573265076,0.14087001979351044,0.9960565567016602,0.5085659623146057,0.5641840100288391,-0.0986739844083786,0.9777992367744446,0.49384602904319763,0.5601463913917542,0.17021793127059937,0.30801549553871155,0.5787577629089355,0.7860450148582458,-0.058761127293109894,0.9897676110267639,0.5624836683273315,0.768535852432251,0.2681141495704651,0.5230533480644226,0.6032530665397644,0.8178956508636475,-0.0634319856762886,0.9886462688446045,0.5814943909645081,0.804401695728302,0.2732890844345093,0.6033545136451721,0.5164048075675964,0.8412199020385742,-0.19280476868152618,0.9854426383972168,0.5049707889556885,0.8279057741165161,0.19696126878261566,0.6535606384277344
downdog,DATASET/TRAIN/downdog\00006.jpg,0.384951114654541,0.758887767791748,-0.04689251258969307,0.9974230527877808,0.362226277589798,0.7497406005859375,-0.08722764998674393,0.9978253841400146,0.360892117023468,0.7456126809120178,-0.087192103266716,0.9981696605682373,0.35942959785461426,0.7413270473480225,-0.08725734800100327,0.9979756474494934,0.36191731691360474,0.750149130821228,-0.02745969407260418,0.9983351826667786,0.36007213592529297,0.7463290691375732,-0.027446817606687546,0.9985692501068115,0.3578861355781555,0.7421740293502808,-0.02743297629058361,0.9983692765235901,0.3548831045627594,0.7018797397613525,-0.19413889944553375,0.9968405961990356,0.3544374704360962,0.702217698097229,0.08047224581241608,0.998301088809967,0.3962200880050659,0.738497793674469,-0.07687019556760788,0.9933624267578125,0.3966445326805115,0.7408099174499512,0.0028925060760229826,0.9934588074684143,0.3955875337123871,0.6318328380584717,-0.26987895369529724,0.9965634942054749,0.40182381868362427,0.6169143915176392,0.21011310815811157,0.9926909804344177,0.2901482582092285,0.7725576758384705,-0.46721842885017395,0.9847515225410461,0.2987969219684601,0.7584840655326843,0.3021395206451416,0.2509661018848419,0.1501663476228714,0.9120487570762634,-0.4170793890953064,0.9723224639892578,0.1872098445892334,0.873048722743988,0.1245717778801918,0.48439323902130127,0.11279353499412537,0.926454484462738,-0.48299935460090637,0.9629127383232117,0.16137266159057617,0.8880219459533691,0.13193973898887634,0.6040999293327332,0.11184844374656677,0.9181032180786133,-0.4281821548938751,0.9549655914306641,0.15830647945404053,0.890673041343689,0.0827757939696312,0.609313428401947,0.12569427490234375,0.9137619733810425,-0.396833598613739,0.9404734969139099,0.16486072540283203,0.8887098431587219,0.10110381990671158,0.6190410256385803,0.6176417469978333,0.21967104077339172,-0.19463901221752167,0.9948953986167908,0.6087599396705627,0.234402135014534,0.1954248696565628,0.99505215883255,0.7655479311943054,0.5280501246452332,-0.12228317558765411,0.9857849478721619,0.748102068901062,0.5383176803588867,0.21405963599681854,0.24599766731262207,0.8971647620201111,0.848919689655304,-0.07831088453531265,0.9882194995880127,0.8809240460395813,0.8299161791801453,0.3169059455394745,0.4445616900920868,0.9358729124069214,0.8970146179199219,-0.0849606841802597,0.9866776466369629,0.9159556031227112,0.8779429793357849,0.32074591517448425,0.5306220054626465,0.79583740234375,0.9181619882583618,-0.25309595465660095,0.9826453924179077,0.7864380478858948,0.905177891254425,0.22831302881240845,0.5500237941741943
downdog,DATASET/TRAIN/downdog\00007.jpg,0.40413549542427063,0.6449487805366516,-0.09597690403461456,0.9959297776222229,0.3862217664718628,0.6466858386993408,-0.1276927888393402,0.997470498085022,0.38432806730270386,0.6439961194992065,-0.1277463734149933,0.9978328347206116,0.3823773264884949,0.641083836555481,-0.12784503400325775,0.9978731870651245,0.38562262058258057,0.6462878584861755,-0.07490778714418411,0.9978394508361816,0.3833290934562683,0.6435729265213013,-0.07484488189220428,0.9978952407836914,0.38082262873649597,0.6407346129417419,-0.07483672350645065,0.9974827170372009,0.3722824454307556,0.6066914796829224,-0.2224503755569458,0.997736930847168,0.3719915747642517,0.6086916923522949,0.022861231118440628,0.9966925382614136,0.405766099691391,0.6231671571731567,-0.1245756670832634,0.9955452680587769,0.4058506488800049,0.6232882738113403,-0.05337084084749222,0.9946779012680054,0.38834819197654724,0.5093664526939392,-0.31059396266937256,0.9985526204109192,0.3937138617038727,0.5202066898345947,0.13865268230438232,0.9921781420707703,0.30721816420555115,0.6366533041000366,-0.5506930351257324,0.9920145273208618,0.3195207715034485,0.6341630220413208,0.21110212802886963,0.1231684610247612,0.2142651528120041,0.749956488609314,-0.5674285888671875,0.9721705913543701,0.23176056146621704,0.7265703082084656,0.012841198593378067,0.2983161509037018,0.19113421440124512,0.7607661485671997,-0.6339057087898254,0.9593461155891418,0.20631703734397888,0.7346231341362,0.011415157467126846,0.4785517752170563,0.18716570734977722,0.7557801008224487,-0.5863866806030273,0.9494321346282959,0.20223698019981384,0.7394056916236877,-0.03998265787959099,0.49125003814697266,0.19521859288215637,0.7526400685310364,-0.5511646270751953,0.9244245886802673,0.21133071184158325,0.7371878623962402,-0.01318410038948059,0.49530404806137085,0.5756396651268005,0.27112701535224915,-0.17220404744148254,0.9981651902198792,0.5676629543304443,0.2890263497829437,0.1727098524570465,0.9965016841888428,0.6655272841453552,0.4757612943649292,-0.16845321655273438,0.9776188135147095,0.6568695902824402,0.48894333839416504,0.21537037193775177,0.19934071600437164,0.7733347415924072,0.699704110622406,-0.10440697520971298,0.982470691204071,0.7635700106620789,0.6887991428375244,0.3096393942832947,0.3406237065792084,0.8058295249938965,0.7382863759994507,-0.10687543451786041,0.9840179085731506,0.7924533486366272,0.7246586084365845,0.3129950165748596,0.5095379948616028,0.7283775806427002,0.7883731126785278,-0.23590973019599915,0.9735752940177917,0.7081761360168457,0.7616043090820312,0.24349747598171234,0.49034130573272705
downdog,DATASET/TRAIN/downdog\00008.jpg,0.5528405904769897,0.7661067247390747,-0.018238605931401253,0.9999892711639404,0.5741716623306274,0.7754927277565002,-0.0019074993906542659,0.999985933303833,0.5769232511520386,0.773030161857605,-0.00178871164098382,0.9999910593032837,0.5795358419418335,0.769671618938446,-0.0016309852944687009,0.9999861717224121,0.5728849172592163,0.7748095989227295,-0.04701073467731476,0.99997878074646,0.5745832920074463,0.7725183963775635,-0.047166503965854645,0.999985933303833,0.5761627554893494,0.7695791721343994,-0.04705624654889107,0.9999772310256958,0.5944095253944397,0.7331740856170654,0.07831010222434998,0.9999821186065674,0.5872065424919128,0.742210328578949,-0.13451893627643585,0.9999839067459106,0.5497747659683228,0.7370272874832153,0.020488932728767395,0.9999728202819824,0.5488224029541016,0.7362382411956787,-0.04130825027823448,0.9999722242355347,0.5910815000534058,0.6043674945831299,0.13598766922950745,0.9996908903121948,0.5672081708908081,0.6389045715332031,-0.12766176462173462,0.9998062252998352,0.6834589242935181,0.7503184080123901,0.2703500986099243,0.4041363596916199,0.6715592741966248,0.7911189794540405,-0.30666226148605347,0.9985888600349426,0.7986642718315125,0.8565994501113892,0.050702378153800964,0.7516312599182129,0.8074424266815186,0.908387303352356,-0.16751457750797272,0.998349666595459,0.8267908692359924,0.863611102104187,0.0567108578979969,0.9228914380073547,0.8464992046356201,0.9233335256576538,-0.18390603363513947,0.9928997755050659,0.8289234638214111,0.8714441061019897,0.01598489284515381,0.9310505390167236,0.8519613146781921,0.9163453578948975,-0.13816304504871368,0.9866471290588379,0.8177396655082703,0.8693804740905762,0.03353794664144516,0.9167419672012329,0.8373211622238159,0.9090732336044312,-0.1451951563358307,0.9772918224334717,0.3929494619369507,0.23934859037399292,0.1282399296760559,0.9991043210029602,0.36851203441619873,0.23362985253334045,-0.12836244702339172,0.9994539618492126,0.2972269654273987,0.5339440107345581,0.20858058333396912,0.19973108172416687,0.268460214138031,0.5466068983078003,0.03467787429690361,0.9959869980812073,0.23038311302661896,0.8158326148986816,0.3429693579673767,0.7133151888847351,0.20703187584877014,0.847337007522583,0.1305384337902069,0.995963454246521,0.2034352719783783,0.8606995344161987,0.35046499967575073,0.8600020408630371,0.17398123443126678,0.8819255828857422,0.1249123066663742,0.9980564117431641,0.3239848017692566,0.8951008319854736,0.2582192122936249,0.9584864377975464,0.30252835154533386,0.9249299764633179,0.006422875914722681,0.9975296854972839
downdog,DATASET/TRAIN/downdog\00009.jpg,0.48681026697158813,0.7130959033966064,-0.0617259256541729,0.9993267059326172,0.4670841693878174,0.7274730205535889,-0.10125680267810822,0.9995772242546082,0.4642558693885803,0.7256700992584229,-0.10126607865095139,0.9996355772018433,0.4614548087120056,0.7235711812973022,-0.10132470726966858,0.9996141195297241,0.4671030044555664,0.7272616028785706,-0.04264816269278526,0.9996380805969238,0.46416932344436646,0.7255092859268188,-0.042576976120471954,0.9996349811553955,0.46093088388442993,0.7232949733734131,-0.04247795045375824,0.9995661377906799,0.4422782361507416,0.6902259588241577,-0.2149299830198288,0.9994756579399109,0.44050925970077515,0.6873987913131714,0.05711472034454346,0.9994569420814514,0.48760202527046204,0.6881088614463806,-0.09445959329605103,0.998943030834198,0.48855942487716675,0.6884551644325256,-0.015500107780098915,0.9989227652549744,0.4546436071395874,0.5875982642173767,-0.29121580719947815,0.9995071887969971,0.44293588399887085,0.5719746351242065,0.1854250729084015,0.9982886910438538,0.3710328936576843,0.761683464050293,-0.558530867099762,0.9942249655723572,0.3606830835342407,0.722613513469696,0.2969014644622803,0.3538649082183838,0.24968856573104858,0.87396240234375,-0.5669633150100708,0.9864987134933472,0.26529553532600403,0.8271836042404175,0.04126988723874092,0.6139189600944519,0.21188296377658844,0.8850778341293335,-0.6421877145767212,0.9795207381248474,0.22519683837890625,0.8396215438842773,0.03896104544401169,0.7565681338310242,0.20437490940093994,0.8768157362937927,-0.5883362293243408,0.9747665524482727,0.22382158041000366,0.8428834080696106,-0.024040618911385536,0.7662386894226074,0.2151741087436676,0.8734254837036133,-0.5476042032241821,0.9614989161491394,0.23717087507247925,0.8401241898536682,0.012031289748847485,0.7554594278335571,0.6750115156173706,0.27018025517463684,-0.19677262008190155,0.997804582118988,0.6578766703605652,0.2679808735847473,0.1974474936723709,0.9968816041946411,0.7895014882087708,0.5464507341384888,-0.1639830470085144,0.9798943400382996,0.7798448801040649,0.5433733463287354,0.21990205347537994,0.2180141657590866,0.9236973524093628,0.8200059533119202,-0.10884273052215576,0.9883085489273071,0.9064381122589111,0.8052791357040405,0.34723928570747375,0.4039928615093231,0.9648942947387695,0.8486424088478088,-0.11455602198839188,0.990272581577301,0.9475502371788025,0.8394327163696289,0.3527612090110779,0.541253924369812,0.8539941906929016,0.897063136100769,-0.27331680059432983,0.9839714765548706,0.8385670781135559,0.8816437721252441,0.2585417628288269,0.5608546137809753
